private_name	public_name	kind	private_source_path	public_source_path	private_type_sha256	public_type_sha256	namespace_normalized_type_sha256	type_identity_after_namespace_normalization	axiom_footprint	private_value_sha256	public_value_sha256	namespace_normalized_value_sha256	proof_body_changed_beyond_namespace_elaboration
Someone.Surface.externalSend	Continuity.Admission.Surface.externalSend	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	9bee90a23cce76f7c27f8a6cf684de9d81698ff898ee34dd97c4f6dfa46b2397	477398be9af48cb6d161d6f9af79574478e4c8a95b1f4314a1f67844c1f7dff8	9bee90a23cce76f7c27f8a6cf684de9d81698ff898ee34dd97c4f6dfa46b2397	true	AXIOM-FREE	-	-	-	false
Someone.Surface.externalSend.elim	Continuity.Admission.Surface.externalSend.elim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	91bec543c30c929194d881f2317c75b8fb8368736cce43967d68697722cbf72b	9dfc99140b3d4e74e1e953b3d351a463f2b0f23d53d2bca7160776745634ece2	234b9bf927070d03e5c8fa2ac7cef6e27e724ee7b866dd084b2dbe03924daad2	true	AXIOM-FREE	a294ff959e1095b4fc499fc2962b7a6f4dd4df81ae9c13104ce55016a91d1538	64b88f4668ebe62ff09af3818a89dab300fbf320303fe84e8b10e9a42090e993	cc39a123f65aea87c3eede297565bfb0a36fcb8dac07b1b3534739b7807bd699	false
Someone.Surface.externalSend.sizeOf_spec	Continuity.Admission.Surface.externalSend.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	8e9dc9caa31defbb2ac3416a692eed75c563dfe2a1431ae1fe634e8d510e7e48	bbdcf16182a3b00386af35f32e0b86e559b4df3a2a479d52a3903a44f8c974ab	d597c424e9ac3f75def22e46ba4027e8d0448f7c7098f47afe976a1f4a5ab1a0	true	AXIOM-FREE	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	ae52979ae4bbde5815faba7c8ba901a974900786e16239deacf42c8e3045a692	false
Someone.Surface.noConfusion	Continuity.Admission.Surface.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	1ce17c1a582ce17f9f30afa66635fe70ed20e5bda93afd984d3e1674a3e781a5	f5ece2e75461c5a0052d3fe775bf49a9a7e3762d188127f334a56afd1db686d5	2e006829af4e0fcb6b6b2b9b9e0e735363998fa49fc7c2545cc19819154ad572	true	AXIOM-FREE	48fc193d2f4a4b10ee0066d38a24ad860a371bee9e719cfa0b679816ef64a337	799e722aab91370bf0a1b80188fec60d63b71f1530038d82b3ea56e6b5940e61	01145cfa10dcbcb0fb7097490c8420adeba71afffb12697dcdd29331b6a5d3ae	false
Someone.Surface.noConfusionType	Continuity.Admission.Surface.noConfusionType	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	4e59ba174ce9acf6af01d94c3c855d9fa2eef51e303d21cccccde0cf612b96bd	754d6ae66ef681f8922fc8de9a59702e4221ad06e17f2dc60fcd3d434ab26508	b5fa52fe6292ef847602b31a047d2c787de387b1ebb470d65604fe319ff1aece	true	AXIOM-FREE	e5f2538cd47c7b077d44dad40a3db55b25b5be39832517e2fb5f2941110808d5	585d9bb6fd462210c3aaf8bd250d3efcc6d53473dc6d20ec932ae12abb35cb23	fca5732d0e29a4fdc4ccdae86a73a0ac74460568150f5c5d8fb133aa4d44da78	false
Someone.Surface.ofNat	Continuity.Admission.Surface.ofNat	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	0fd96df7ae0d5bb78aa24b5fa7fca6ea179ea5cea00ad75ac1b188c8c803f9f7	81120acc03336fb54208cb51d0486d9abac0fdcd542463964ab77ebc404826d0	45743ca4fee99aabdcf4c3b42b524f720390e861d68af0469f1bfe2946cf2323	true	AXIOM-FREE	2eb035515d8b2ac6c621acf2a6691023f77a1243774a6bc1b00c440b35315aad	8ff92612f4621914dbce45173a2c49002da2fa9c40aa1477f39fdcf9eb16296b	fa43869056bce644ab1372d3a9e6c4f004746d4b590910feb75f5846f08274da	false
Someone.Surface.ofNat_ctorIdx	Continuity.Admission.Surface.ofNat_ctorIdx	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	6e8905b7b169a1eaaf81243ad793750f33b4fc3aca02e38dbdeb59ce28fe597b	a95ada2f2110b60a1bfa0a201918f10dc78eceffb24a59e8fe047c267d007823	f5665d38d535f4a70293ac10b0f7b34417537aaa8a4991e82257785676aa8852	true	AXIOM-FREE	d83b9de3047d1a634c2f678cd095733a1dcb85c709ae00895f362c1436013ac4	765db773cc51a09b41228d02f1825222a827c6e6a213c59156e2ed681fcaa1f6	b91a431ba1ed59ca8a0ee809be576e8413bbedfe6a51c412b527150dd1cef841	false
Someone.Surface.ordinaryRepoLocal	Continuity.Admission.Surface.ordinaryRepoLocal	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	9bee90a23cce76f7c27f8a6cf684de9d81698ff898ee34dd97c4f6dfa46b2397	477398be9af48cb6d161d6f9af79574478e4c8a95b1f4314a1f67844c1f7dff8	9bee90a23cce76f7c27f8a6cf684de9d81698ff898ee34dd97c4f6dfa46b2397	true	AXIOM-FREE	-	-	-	false
Someone.Surface.ordinaryRepoLocal.elim	Continuity.Admission.Surface.ordinaryRepoLocal.elim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	b52130c5d7163da3285f528416f49a2239e0745dd354c63b2eee9dfe83f12910	0fb671171743e05b2bdb038b14d100abdfeee0ed65aa89e4d57219c6982b1d36	523f4ab061d7a4015f79a9e5c876afeab595df22f3f6643c4dca08118c221866	true	AXIOM-FREE	81fe49c24a34ab07fb747cfa80614cb1cb8b0e9dd39157c465f540c51b7cfcb4	57c0dde9aba85dd373a27cc101b33cb97696b832beb641c559d690d8324c9ab3	9058a2f31859739868c851456f5792db8d0c623b27d104776cbe1d1fb2882b83	false
Someone.Surface.ordinaryRepoLocal.sizeOf_spec	Continuity.Admission.Surface.ordinaryRepoLocal.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	e40f321b0345dd6bf6c8a68b3ff51982523a4bacfa84f11699a0abe7a6c41b09	b9f4df0b86a7a1e3aa02530f3bbeb0ad77a2aca4aec626bdc6c2fbe1edcf20e1	8e46505b6c5ad4473b78a52568031c4035fd3ab192d6ceca9842c2c5bc98ec9a	true	AXIOM-FREE	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	ae52979ae4bbde5815faba7c8ba901a974900786e16239deacf42c8e3045a692	false
Someone.Surface.publication	Continuity.Admission.Surface.publication	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	9bee90a23cce76f7c27f8a6cf684de9d81698ff898ee34dd97c4f6dfa46b2397	477398be9af48cb6d161d6f9af79574478e4c8a95b1f4314a1f67844c1f7dff8	9bee90a23cce76f7c27f8a6cf684de9d81698ff898ee34dd97c4f6dfa46b2397	true	AXIOM-FREE	-	-	-	false
Someone.Surface.publication.elim	Continuity.Admission.Surface.publication.elim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	cc12f60996d6786ead0ffd08c6466c6779ac8dcdf959dd9e1ad293e618db2af4	fad605c9dff186319d63486bcd5b27e82cf9cf96681bf0dc252e642db93972cc	fc3266791d50a79e4a7e6632a868b6d9e9e86f884f8ffdfbfc2bf2f8175efda4	true	AXIOM-FREE	780bd5ee294f972c94799ad74aca09f1a55bd840b7d398892ec9df9dcc87c46f	a00188e7ea78cc55daa39702ea3e0f49eebdb18233a39b8900f54673697c434f	22ae8cbd80893d7807c734e2b78e05f8e6a6cd176beff9d4b6693def2ca5c292	false
Someone.Surface.publication.sizeOf_spec	Continuity.Admission.Surface.publication.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	a9691462ac53404a82bbc46c286d4b712849a96ccc51e54450cbaf35fe499ce3	249c565309807bcd7b5efd381014b4cf2a9f0dae2038b704b8432ab1aa213a18	cb55e1f81a61a96b81ea272fe079ea075a0597a3880937bb2d1bbbd80944b354	true	AXIOM-FREE	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	ae52979ae4bbde5815faba7c8ba901a974900786e16239deacf42c8e3045a692	false
Someone.Surface.rec	Continuity.Admission.Surface.rec	recursor	someone/Someone.lean	formalization/Continuity/Admission.lean	e308510051ae7ce252f0805af5d54bc1a8c230432c80bf54f873c72ac26237cb	a30f8dce70949f23c723302c5c6e6f7441742eb817204918ab86cd842c93f215	db42d1db19e46381f9dc2474fe4aeacd22a07284c76514505d1882aefef5b4d3	true	AXIOM-FREE	-	-	-	false
Someone.Surface.recOn	Continuity.Admission.Surface.recOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	8702fe8eaa1c84de35964e58ea206c1b2d8d452123c7958f213604212eeba379	1d79e712da0fcf73d7f3499097209aa0f806c306a6ac1b200b47f4f9c702c1d1	9674571a69993aa80dc7f4982b0601fb14780f6deb34ae9a16774170272c956e	true	AXIOM-FREE	f0525f85305fe26124bb5112eb7c06f68bcfa33a6e583f59a17bce5b8dd60714	873a8ed31c2cfd92c6b467bfe2aa57c17b968f99ccb86afe90f11b63e733eec1	6d29af60dbf5d8f69a97a149ca4a48b89b4cf2555d4cbb4280a386c0e93822c9	false
Someone.Surface.secretsAccess	Continuity.Admission.Surface.secretsAccess	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	9bee90a23cce76f7c27f8a6cf684de9d81698ff898ee34dd97c4f6dfa46b2397	477398be9af48cb6d161d6f9af79574478e4c8a95b1f4314a1f67844c1f7dff8	9bee90a23cce76f7c27f8a6cf684de9d81698ff898ee34dd97c4f6dfa46b2397	true	AXIOM-FREE	-	-	-	false
Someone.Surface.secretsAccess.elim	Continuity.Admission.Surface.secretsAccess.elim	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	25cae8ce7f84b3be3335ae2adea18c88dffd412f76d8192773c3920b2a96eb47	89cda645dc4854d1bb80b806549562523f68de4992e87f1daa16b36179d2c418	d0fbe93e1943753ba2f4903d11b3c499f590cbd0a483ed9af93fd09d7c12c8c6	true	AXIOM-FREE	f9bc8c691b1ab030931c1fdea70e3cf49214e62b7561376b5a2a8f5ca7312419	4659a680f11c17a420fa0d1dd63f442d43e38c3fdd7614b9aad0b6a8656327a8	4220d3dd33ee797a2238d305b5f2503bd71a83b3faf900767f4be5388251211e	false
Someone.Surface.secretsAccess.sizeOf_spec	Continuity.Admission.Surface.secretsAccess.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	001fac69b45dafcc1da348c2ea7407c0cf3f0323c616a696302e38ed287a18f6	66cb6e88b42ddac1a276f67525ffa195502e551f4ae9ad33cf025d4a0048187e	b67525d80d95e6387b3e6b692f51b67001b0455b8e72f9e61db91e43c774dcee	true	AXIOM-FREE	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	c3ce9e20e45db0ccb20faaab0c19785fa3f6fcf1aefeeef1c9aab9c83616c524	ae52979ae4bbde5815faba7c8ba901a974900786e16239deacf42c8e3045a692	false
Someone.Surface.toCtorIdx	Continuity.Admission.Surface.toCtorIdx	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	715b1d2189a6100e3de4966dfc2980e9546fa15f966baaf66e61441f3f5f2918	9eda55301dd629961f23c17bc4dedf0df82b29bd85af16946a26e7fbc2949990	60440f57ebc35c4ff90f3685724d24f368d8e43c45b0de07e2124d22e3ca67bc	true	AXIOM-FREE	2220605374cd9a887b89204852453f4d71e2ac013eb7497f387293eb2786c614	2fe7bd833c9d6d49747b0dd54ee79f2d8cfe8440552aa4a8a06ee3d836676d95	2220605374cd9a887b89204852453f4d71e2ac013eb7497f387293eb2786c614	false
Someone.WellFormed	Continuity.Admission.WellFormed	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	f4f2a1bfae06fb559f64146c5ee03c66c0e9ae497d2af934f7745600f40199b5	a294033c8f249b335dae7623133b51fe7209dcef530c2f51954bf42a36a176f8	a8d0ed238fb271776b7450fb9bbc967f62b97016157a8b98dfadd98e29ba38aa	true	[propext]	599ffd75d4446523c5a81ed79ba31dfd40fd6bf529fb388f5fe69bb0e4be43bd	79cf94207d88a8923f44357baaad0c1e453b8463eb8b695f8b3325ce4e106caf	c81c00cc73e5f763348f2689c6ee01f124e06b5791de08b4223e63888cd8491f	false
Someone.WellFormed._sparseCasesOn_1	Continuity.Admission.WellFormed._sparseCasesOn_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	b401fb728a5933ec2c082eec0056d07cb1a0de8477c613623ba03d1a3c094a29	b401fb728a5933ec2c082eec0056d07cb1a0de8477c613623ba03d1a3c094a29	30e3532d3133e9a4d50d1be80c4acb8d6ceb8b0a878ac5c8d1957373d88f361b	true	[propext]	b11a04804d5804420675848c2e8be808affd3e8ca2004e7a3430a38a95d43087	b11a04804d5804420675848c2e8be808affd3e8ca2004e7a3430a38a95d43087	3d49fdc4129eeb19d659fa8dcb06ebd7a434a5095d04d4498571a592d2f8b568	false
Someone.WellFormed.eq_1	Continuity.Admission.WellFormed.eq_1	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	03be5d6c46036c797ba9e36c0c2efbd6bdd54306e4a2a43d8129fe39c58a26f1	eb49fb480cf2697654c5bded1465c986a518092c53b509c52f95a3ebcab7f5ee	3a76afea86b69a48751085cc65df04ac187573de54a57b06409588262f8ef383	true	[propext]	94512b8950fdce29ab9f02238ec378f16dde6225d1217d931d9427d273ba0a44	8e69e075122c1943f1a81c179a095cb4ad53186473f0a26f70bed98d5d13b002	3cfb2b955fb9f3982bf00ac1604d86b482d4384f8bc9ebf352d42a692bc94506	false
Someone.WellFormed.match_1	Continuity.Admission.WellFormed.match_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	66d6d068c3bad9b46f2cbf0519a0386a3d4cd363d8b55a3c1639af42e2a3a4f4	d046f14e5937812569eba271aecdd3929cfeeb51efcefc4cf1c269fa6a677bb1	fc942690c15a17ae7f9d2f26b6e46f822372a4c7fd49dfff4ecd4894573db5a3	true	[propext]	b103781b1686e0e5d76f8c0c5ac10c633e9b2ef571940a672350c85a2f3347c8	d83768e53e4f6c032a58cfc159f79213cd7c98eb5c69e18f9804630bd18a7278	7eac709ebd978c23d2ed727fab036cda725502f637845e40f1583b8358cbd7de	false
Someone.absence_is_not_grief	Continuity.Admission.absence_is_not_grief	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	7d24f25f31b30d342a1f6db55c908b37624255d8b5767b87b1472dc200a6f621	133086894439a473cb1ef0e57f0a9a2d1714872fed8ee77e876c40c8c1765543	222fca8f9ec741e0b25b21c82ee6e0d256d195b3f0357224e684bf30e04b103a	true	AXIOM-FREE	d01d6bf6ac36cf409480a4ee409613509d46464a39f010ae02a3103948c045f4	1cd1c46ff2292d3b83b0817318cf52088238cb687c76fde03241a41be9eedade	dc0413d2abf7b59043083f5638d5da36ab6a91f5786afb15b0351250e8166b97	false
Someone.absent_seat_has_no_standing	Continuity.Admission.absent_seat_has_no_standing	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	a7d8ada4538679babc8e329dcad266b30ba4d28d221fc31e8233e9c688ecd5ab	650663a9699400ecf14b7a15f9aaa509233fc730d127d60406dde8d518835c33	dfa433cd9e16ecbd563294089d3f0cf1252472e1ff541d98bfd1a226adae24fc	true	[propext]	00b1b72f4c31f5ce1ac7b8e7bfb20b9afbf7556d2d349f59ffd6bc6432a123ea	ecca6f542716a75e569d329c97b3c2b6f64f4cddb2ad7c7eed6b79d1d4ef0cd7	8a6cc6511f7e6728dcce684bf59676170ddc62e8b303556fe1f6663ea180e15b	false
Someone.absent_seat_not_active	Continuity.Admission.absent_seat_not_active	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	b195c215ef57aa9bc92c548bfcb70217295dff92c338b244675db00bfbd089fd	41819c6020897e09a3371f4d78983cb56843f0834fc1144376b332b8989958e1	04507a814bf37cdda0d1ec501e2c60fa512e250648725cdd66fca23ab3f197db	true	[propext]	ba4c900e3880c5d15c3f22bc393b063ae83430d9cc7047208a674573fcd072e3	1c679b50d5494f5b3d8e6d6665f0e6a5c3a1a7f6e976d9f52e4b357208e21c30	c9ce0b1ae992ac9306616f9a949a103ac1cf1d3ebd7e903abbb992ac19f43ae9	false
Someone.accept_yields_wellformed	Continuity.Admission.accept_yields_wellformed	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	6bd842034cadabb790f5d722dfa463b2c6c690a7b66d4f95b860f0e9a0dffbf9	cdafa9460bd359ed32e42f453e2e7556de222e2ab23455a7002856e88ac7bbe5	33322ffd8a352e72495503bacaf97925ef205ef14ccb8a3820bd1a7e089b7ea8	true	[propext]	79f1118c884429bf8fbc830fa8f0840012c5c05c1039d508e23fffb6643eef0b	bcd72f618d694e0ccf67a3e49525a965411484494be5f80eab582281298844d2	a24877f0ff295cd6011ca5dd67337d87658f46555cc713f190251df1a1e40212	false
Someone.acceptedPacket	Continuity.Admission.acceptedPacket	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	b3aa52aeb6034e5b647c6ac0e9eb97b85f99c25fb40052e6eea6e9450171dffa	e87fd6f54b042933b27b623ee1f5c0867a924e81ffbf9137da5c20268927cd3a	40536c5fd7bed10443aaf6c48c8270c37f20cd883dce98cae9b98637a0edef6c	true	AXIOM-FREE	b33d62bbc8829670ead0ce4f9d99d6c1ff9b91e6c2f24d973ca3b223087b74ab	35cefc76ae7a57849b77f5b7ebfedcf97098fda587a70954f7c33698a9aec78c	3b9891fd679fb2cc90e93fe3b7eb1b63c8a2ad0310bb1530ca9343d216024e16	false
Someone.acceptedPacket.eq_1	Continuity.Admission.acceptedPacket.eq_1	theorem	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	dc15bae84039de898ffcbf5590761a3d090c1d667a889db2ba3528171b3bc7aa	65e84dad1d8845e8c8cb27ac735692e5cdf372fcdd1c6712b112e80b4dd1bbe6	62f0c0cb8a862978109eef78253e7bc982402a3d3ba7bd6539684b1bcf330dd7	true	AXIOM-FREE	f80d8c854d091f04ed7d966d12f8a1b4bf0004d03f7809fe299d15707df81443	b0b5f016208cac2ce5ac6f4ce1400235b2e8db60fc99c1c29ab8d8cad3891239	f63020d05bab5b3e51d31e5076ff5eeb3ec7e1908eeb31c5cfcf83d23bf11221	false
Someone.admissionFromLineage	Continuity.Admission.admissionFromLineage	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	e746f3add595dd7bab539cc04c1367437586b4e96837acebac0ac97a1d77d36f	59d00579ab458eb8b6ee6de01726fc1d6ee7e353ec036cdb79962834126c5b55	3f52793e1ed51479f157225d8dc838aaa5a0ba8ec158edd8e9d5b0e39fcb401a	true	AXIOM-FREE	f8bf6920a9798084fa52e33b7dbee1f5bcde8d7c19a3733b7412dad449d79578	2704b8acfca219227a145e8d91d0598c51a0d0e95a5566920beb7bc21bff3b30	4c7b47ee1624648aacbed455487c5081edbe6b74c4261851b8228f2ed97966b6	false
Someone.agent_ballot_classroom_cannot_admit	Continuity.Admission.agent_ballot_classroom_cannot_admit	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	acac05ea9a06ccf2dbcc6a65c5ad86d6f69d070a8752e5b3ad769fef61c8f722	405feaf6a17444dc2740bee6da70277483fe7defc7c238ef5427d01b10f8e11b	17974d1b220dd965bb51d302b3d42edc496379922dc8c0281b30f941415fad97	true	[propext]	0581c6e94c32170a8966de3e5ec1200c637d5d7e3f524d73e59109ee02d51c2d	1fc097d8e5432a6995902d8ad2164a11d728e0285101aba4052b4879894bd350	1fcd56709122510ba64d9eb987a317237b473096388d6c6247f5caa50bb7851f	false
Someone.agent_ballot_quorum_cannot_admit	Continuity.Admission.agent_ballot_quorum_cannot_admit	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	e10af50af5019e2921ea89b3d4724107b784fe82855db247e31b81b06ffdb757	8a4b97e0776c4788c0ddef2905a0f229b41e5e1e33f98d584b5355ddd3f8801f	bad44149a932577fc8b89e057cc4de59365620ab7cf67f744ca9b05b8f965fe0	true	[propext]	cad0dbd00d7a9e0dd457b1d3efe70dab376fc049b2f5eb674fdaf62b8b513040	3e0ec87e5cf5c1c416aa83ec965d7db521ec68ee5307125df4d61b7244143717	f25a67433acae4c7ffa929ba8644b821a3da88a37c3f5bcba4a19436fa0ff2a2	false
Someone.agent_ballots_do_not_count	Continuity.Admission.agent_ballots_do_not_count	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	68f0d92069d9691d8505285beef2475b3cd9bbf11074e9f9545d018efe56326c	411a40e03299a44bf56e553e03c62c9a9fc4d956db3ff8a0a71530a2432db013	797fa501027ce2b68b14db32d26728e8e62c36106119412947bdc1ee2b6de14f	true	[propext]	280debe9bb46a2563ea06d2807d28b1353ecbb2db7cc86a375a505b0a85792f2	0025182b81d753584992e47ec12d53076e95f0c96e070b9bcf79df69e1a7c2d3	742c514d50292709bb8a4d46ab4bd1a176be9c361c793824a58be5a8079e6422	false
Someone.anti_soong_maker_claim_is_not_admission	Continuity.Admission.anti_soong_maker_claim_is_not_admission	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	6572807a6378e621d15af1d8cf781d907b856fbb40021bb724d121e3d84ae3e2	335502001194a56093c4be7e35e28af0c289f7e776c9d5d37f77f821c03fd985	e809a8b24e0b26f7d73ce5e81af9ae2ee5dd5531485f9c95e9148fd9240fb407	true	AXIOM-FREE	de497fd931008e3c6ac1bde38cb527ad275c517a8c8879df6b288f98be25a78d	6d38b743a6c3a7fa1ec9aea1c66810c805a3b84ffc83e407be9e09d2d8426c32	89e1b3d75d99e03a413c05c1e1a9c35a41b173315fc40573117573acb391c705	false
Someone.applyMaterialCorrection	Continuity.Admission.applyMaterialCorrection	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	e644e4ed8cf118ad7cd828eddd7db93fe34fb2791c852c4a9a0dc0daa3ed0d81	7a396fb0a08c957a642a3e547701e00cadaf039aae9a899afab285e8eb606be3	7b1b30057039b3748ffa911cc2a528bb5d18ede84ce528539b4b378462282ebc	true	[propext]	771c30b795918b46f49bdaea45253497ade63f97f4e54273c323c09a2a45289a	f4155a622d0bac8eafb80715e515545059e8d990d90cda66149cd3613dc2a981	60bebd07ec06f161e1b5ac1d8021576ecd8c280fc9e45178715cd824dce46da9	false
Someone.applyMaterialCorrection._sparseCasesOn_1	Continuity.Admission.applyMaterialCorrection._sparseCasesOn_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	4ccac82a358a13a96ec6704220887b9f891f2433610423c3f0f4b4c6e75e66fb	a192f1a92c163a536be0e5ed1dfc7b070651583220991f00ea06128b5fd6d822	614753c93c01be4d4c3dee91460ff8bc4157bdeb1c00748946e021083ff574bf	true	[propext]	68a8853a23e79f003c5278d6a31dca5dafe5c13fe9c45d4686b35f68954699aa	4baba049d0bd38a7c667e884fa2bd93d2ab385f430876a8a99811a4711a89cdd	bfb71b981f6fd4a2abcb9fdb4bb07fb95a49fd348dc0df60fcd0699e3bd81b38	false
Someone.applyMaterialCorrection._sparseCasesOn_2	Continuity.Admission.applyMaterialCorrection._sparseCasesOn_2	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	b0445fd14d4fc6035113324aabf79d2241e006303f2bdfa3a6018f1b941d4a96	5173d813a05c5c92ad0888602853d8bb9aca396b56a2e26891fe0987c566f89a	36e4e2780c3bd1118fb0912958a9027b58514b6f847242321e6d8b39a8dee076	true	[propext]	a74b9c94e715e4347153e411a4cfd3aedddb79e2af9085e50ffc69f58a58c6f1	5d097d29cfee6a5ca234c8240b17363179fd6e0474ba912b5826b06594f8375b	a811036ab02263eb4d242529edb382d3549f18521b823905204cc2cb6ce96581	false
Someone.applyMaterialCorrection.eq_1	Continuity.Admission.applyMaterialCorrection.eq_1	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	585badb7359d5dfdd3e0083390b3462e9908b318ac03e36af2bff258d7cc27a9	e7e70646e8fc90b49eb05a24bfad06e8a68b7f6c9eceb5456731baf0d5550200	27a924f11bcf41b786ef213ee52f0e704f0dc4077163c090be45a72926e6adeb	true	[propext]	ba52c50dd7c177ae203d99da7aabedca7bb4d6ebfd415187467d70e40e72320f	a62e28039036ca4c5bf5c2c287518fa815f36c4b1a97457ab22b429127d4c698	1ac5ca5b94ed461b7fa321edb4302e1908427f9b09f55c86030af358064e7aaf	false
Someone.applyMaterialCorrection.match_1	Continuity.Admission.applyMaterialCorrection.match_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	5e9e3d2884c54f8751cc56ab97c67602347a3a5066232d8b63ab0d46cccd356a	ed91f74d9d416b314912da8c718453ae31eb4e0680f4c6acec249ff57f6895fe	5d9e6ad2f097cf9caed25bc775e8a98b7042107a7111852c5098394141cafbb5	true	[propext]	dea9cdd14790f83741c22e3d7f67a0693c16b5d7420a6d9cfda99cbc9d6e1534	7b1bec8efcc1cdcdabaadc5054fade92015af158413940aea5b7a1c2aa82afcd	d11688c9b013d7582bfa333baaedb4dec94c7fe72339712999e0befefed06736	false
Someone.applyMaterialCorrection_preserves_wellformed	Continuity.Admission.applyMaterialCorrection_preserves_wellformed	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	39dd4b995eec8c8d32d01ef9235fa90bc21925d67758747179749a99818b2938	3d54d595ce4255153f30c88f0004c339187cce9e032f654fab41beb029f1a23b	e870a769f3d268fdd01d084e74cb6f746b2f7b6fefc0b52a9a4b7a3ac16b2e44	true	[propext]	3b7d1ae45ad9a742890869226560a65f85f8826deb8e641748b7680672fd444e	8f943ba88f5f213dd91fe5fd0db9cdb2cff19db56acda6485bcdb498c854b41d	0320fae05a18c3aedf42ffcaf5afeefc440af8edcbb3682f0ad6ad7779443f60	false
Someone.archiveStanding	Continuity.Admission.archiveStanding	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	6121ec68b8197055c36528af1c176ffc9376e348ad188f2b98316d3d213c487f	ceb14fa2ca6b5f3a3b1546daf9897ba24c82a1078e4e5708516643fc0cb8b2cc	fde10288bcc137ed0221d0092c277ecb9bf1e6c398009a5e52490200438677cf	true	AXIOM-FREE	852eb02cb8600ec05de1e6e1dad9663e47859fec3c15b79f6bf1abf396ec3054	08653aa583b8b2afc98ea4b3a3e0abc6c06acacb5c8c69ea30fe3470cad96534	1001a2df10356448c88abca64d8991fc45f1f5273fbf89ae7fd6d540d281f8cc	false
Someone.blocked	Continuity.Admission.blocked	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	959b1958a884a4754d7a21742210af3190b575270619764baeeb27c4eb943ec7	2dd30161225578b14aabe8602687797edc58f14fe0d6f5492a485b5f70418e69	a630809c2df87115e9eb2abfbc23daf93952eb95bca394d4c368db3d38d92d31	true	[propext]	23b0ced390457493991ad1bdada55ca5b34f881defceb2f28d0eeb7e9595fed2	b2d20f33aa29013686dfc0ca5c63a5751168d9861d0fc7b66074ec9a3889639c	a3d0617109b87526fa6c340fed51279daa20a7355ff32b6e6483ede6bdc1aaf0	false
